"ProductID","ProductPhotoID","Primary","ModifiedDate"
"750","126","True","5/1/2011 12:00:00 AM"
"751","126","True","5/1/2011 12:00:00 AM"
"752","126","True","5/1/2011 12:00:00 AM"
"753","126","True","5/1/2011 12:00:00 AM"
"754","111","True","5/1/2011 12:00:00 AM"
"755","111","True","5/1/2011 12:00:00 AM"
"756","111","True","5/1/2011 12:00:00 AM"
"757","111","True","5/1/2011 12:00:00 AM"
"758","111","True","5/1/2011 12:00:00 AM"
"759","126","True","5/1/2011 12:00:00 AM"
"760","126","True","5/1/2011 12:00:00 AM"
"761","126","True","5/1/2011 12:00:00 AM"
"762","126","True","5/1/2011 12:00:00 AM"
"763","126","True","5/1/2011 12:00:00 AM"
"764","126","True","5/1/2011 12:00:00 AM"
"765","118","True","5/1/2011 12:00:00 AM"
"766","118","True","5/1/2011 12:00:00 AM"
"767","118","True","5/1/2011 12:00:00 AM"
"768","118","True","5/1/2011 12:00:00 AM"
"769","118","True","5/1/2011 12:00:00 AM"
"770","118","True","5/1/2011 12:00:00 AM"
"771","128","True","5/1/2011 12:00:00 AM"
"772","128","True","5/1/2011 12:00:00 AM"
"773","128","True","5/1/2011 12:00:00 AM"
"774","128","True","5/1/2011 12:00:00 AM"
"775","118","True","5/1/2011 12:00:00 AM"
"776","118","True","5/1/2011 12:00:00 AM"
"777","118","True","5/1/2011 12:00:00 AM"
"778","118","True","5/1/2011 12:00:00 AM"
"779","84","True","4/30/2012 12:00:00 AM"
"780","84","True","4/30/2012 12:00:00 AM"
"781","84","True","4/30/2012 12:00:00 AM"
"782","78","True","4/30/2012 12:00:00 AM"
"783","78","True","4/30/2012 12:00:00 AM"
"784","78","True","4/30/2012 12:00:00 AM"
"785","78","True","4/30/2012 12:00:00 AM"
"786","78","True","4/30/2012 12:00:00 AM"
"787","78","True","4/30/2012 12:00:00 AM"
"788","78","True","4/30/2012 12:00:00 AM"
"789","179","True","4/30/2012 12:00:00 AM"
"790","179","True","4/30/2012 12:00:00 AM"
"791","179","True","4/30/2012 12:00:00 AM"
"792","179","True","4/30/2012 12:00:00 AM"
"793","177","True","4/30/2012 12:00:00 AM"
"794","177","True","4/30/2012 12:00:00 AM"
"795","177","True","4/30/2012 12:00:00 AM"
"796","177","True","4/30/2012 12:00:00 AM"
"797","131","True","4/30/2012 12:00:00 AM"
"798","131","True","4/30/2012 12:00:00 AM"
"799","131","True","4/30/2012 12:00:00 AM"
"800","131","True","4/30/2012 12:00:00 AM"
"801","131","True","4/30/2012 12:00:00 AM"
"802","138","True","4/30/2012 12:00:00 AM"
"803","138","True","4/30/2012 12:00:00 AM"
"804","138","True","4/30/2012 12:00:00 AM"
"805","1","True","4/30/2012 12:00:00 AM"
"806","1","True","4/30/2012 12:00:00 AM"
"807","1","True","4/30/2012 12:00:00 AM"
"808","145","True","4/30/2012 12:00:00 AM"
"809","1","True","4/30/2012 12:00:00 AM"
"810","1","True","4/30/2012 12:00:00 AM"
"811","1","True","4/30/2012 12:00:00 AM"
"812","1","True","4/30/2012 12:00:00 AM"
"813","1","True","4/30/2012 12:00:00 AM"
"814","1","True","4/30/2012 12:00:00 AM"
"815","160","True","4/30/2012 12:00:00 AM"
"816","160","True","4/30/2012 12:00:00 AM"
"817","160","True","4/30/2012 12:00:00 AM"
"818","160","True","4/30/2012 12:00:00 AM"
"819","160","True","4/30/2012 12:00:00 AM"
"820","160","True","4/30/2012 12:00:00 AM"
"821","160","True","4/30/2012 12:00:00 AM"
"822","1","True","4/30/2012 12:00:00 AM"
"823","160","True","4/30/2012 12:00:00 AM"
"824","160","True","4/30/2012 12:00:00 AM"
"825","160","True","4/30/2012 12:00:00 AM"
"826","160","True","4/30/2012 12:00:00 AM"
"827","160","True","4/30/2012 12:00:00 AM"
"828","160","True","4/30/2012 12:00:00 AM"
"829","160","True","4/30/2012 12:00:00 AM"
"830","1","True","4/30/2012 12:00:00 AM"
"831","1","True","4/30/2012 12:00:00 AM"
"832","1","True","4/30/2012 12:00:00 AM"
"833","1","True","4/30/2012 12:00:00 AM"
"834","1","True","4/30/2012 12:00:00 AM"
"835","1","True","4/30/2012 12:00:00 AM"
"836","1","True","4/30/2012 12:00:00 AM"
"837","1","True","4/30/2012 12:00:00 AM"
"838","1","True","4/30/2012 12:00:00 AM"
"839","1","True","4/30/2012 12:00:00 AM"
"840","1","True","4/30/2012 12:00:00 AM"
"841","176","True","4/30/2012 12:00:00 AM"
"842","1","True","4/30/2012 12:00:00 AM"
"843","167","True","4/30/2012 12:00:00 AM"
"844","172","True","4/30/2012 12:00:00 AM"
"845","166","True","4/30/2012 12:00:00 AM"
"846","156","True","4/30/2012 12:00:00 AM"
"847","137","True","4/30/2012 12:00:00 AM"
"848","153","True","4/30/2012 12:00:00 AM"
"849","176","True","4/30/2012 12:00:00 AM"
"850","176","True","4/30/2012 12:00:00 AM"
"851","176","True","4/30/2012 12:00:00 AM"
"852","1","True","4/30/2012 12:00:00 AM"
"853","1","True","4/30/2012 12:00:00 AM"
"854","1","True","4/30/2012 12:00:00 AM"
"855","1","True","4/30/2012 12:00:00 AM"
"856","1","True","4/30/2012 12:00:00 AM"
"857","1","True","4/30/2012 12:00:00 AM"
"858","1","True","4/30/2012 12:00:00 AM"
"859","1","True","4/30/2012 12:00:00 AM"
"860","1","True","4/30/2012 12:00:00 AM"
"861","1","True","4/30/2012 12:00:00 AM"
"862","1","True","4/30/2012 12:00:00 AM"
"863","1","True","4/30/2012 12:00:00 AM"
"864","1","True","4/30/2013 12:00:00 AM"
"865","1","True","4/30/2013 12:00:00 AM"
"866","1","True","4/30/2013 12:00:00 AM"
"867","175","True","4/30/2013 12:00:00 AM"
"868","175","True","4/30/2013 12:00:00 AM"
"869","175","True","4/30/2013 12:00:00 AM"
"870","159","True","4/30/2013 12:00:00 AM"
"871","1","True","4/30/2013 12:00:00 AM"
"872","158","True","4/30/2013 12:00:00 AM"
"873","157","True","4/30/2013 12:00:00 AM"
"874","1","True","4/30/2013 12:00:00 AM"
"875","1","True","4/30/2013 12:00:00 AM"
"876","1","True","4/30/2013 12:00:00 AM"
"877","1","True","4/30/2013 12:00:00 AM"
"878","1","True","4/30/2013 12:00:00 AM"
"879","1","True","4/30/2013 12:00:00 AM"
"880","1","True","4/30/2013 12:00:00 AM"
"881","165","True","4/30/2013 12:00:00 AM"
"882","165","True","4/30/2013 12:00:00 AM"
"883","165","True","4/30/2013 12:00:00 AM"
"884","165","True","4/30/2013 12:00:00 AM"
"885","1","True","4/30/2013 12:00:00 AM"
"886","141","True","4/30/2013 12:00:00 AM"
"887","1","True","4/30/2013 12:00:00 AM"
"888","1","True","4/30/2013 12:00:00 AM"
"889","1","True","4/30/2013 12:00:00 AM"
"890","1","True","4/30/2013 12:00:00 AM"
"891","1","True","4/30/2013 12:00:00 AM"
"892","1","True","4/30/2013 12:00:00 AM"
"893","1","True","4/30/2013 12:00:00 AM"
"894","154","True","4/30/2013 12:00:00 AM"
"895","1","True","4/30/2013 12:00:00 AM"
"896","1","True","4/30/2013 12:00:00 AM"
"897","1","True","4/30/2013 12:00:00 AM"
"898","1","True","4/30/2013 12:00:00 AM"
"899","141","True","4/30/2013 12:00:00 AM"
"900","141","True","4/30/2013 12:00:00 AM"
"901","141","True","4/30/2013 12:00:00 AM"
"902","141","True","4/30/2013 12:00:00 AM"
"903","1","True","4/30/2013 12:00:00 AM"
"904","1","True","4/30/2013 12:00:00 AM"
"905","1","True","4/30/2013 12:00:00 AM"
"906","1","True","4/30/2013 12:00:00 AM"
"907","1","True","4/30/2013 12:00:00 AM"
"908","149","True","4/30/2013 12:00:00 AM"
"909","1","True","4/30/2013 12:00:00 AM"
"910","1","True","4/30/2013 12:00:00 AM"
"911","1","True","4/30/2013 12:00:00 AM"
"912","1","True","4/30/2013 12:00:00 AM"
"913","1","True","4/30/2013 12:00:00 AM"
"914","1","True","4/30/2013 12:00:00 AM"
"915","1","True","4/30/2013 12:00:00 AM"
"916","1","True","4/30/2013 12:00:00 AM"
"917","1","True","4/30/2013 12:00:00 AM"
"918","1","True","4/30/2013 12:00:00 AM"
"919","1","True","4/30/2013 12:00:00 AM"
"920","1","True","4/30/2013 12:00:00 AM"
"921","1","True","4/30/2013 12:00:00 AM"
"922","1","True","4/30/2013 12:00:00 AM"
"923","173","True","4/30/2013 12:00:00 AM"
"924","1","True","4/30/2013 12:00:00 AM"
"925","1","True","4/30/2013 12:00:00 AM"
"926","1","True","4/30/2013 12:00:00 AM"
"927","1","True","4/30/2013 12:00:00 AM"
"928","1","True","4/30/2013 12:00:00 AM"
"929","1","True","4/30/2013 12:00:00 AM"
"930","146","True","4/30/2013 12:00:00 AM"
"931","1","True","4/30/2013 12:00:00 AM"
"932","1","True","4/30/2013 12:00:00 AM"
"933","155","True","4/30/2013 12:00:00 AM"
"934","1","True","4/30/2013 12:00:00 AM"
"935","147","True","4/30/2013 12:00:00 AM"
"936","147","True","4/30/2013 12:00:00 AM"
"937","147","True","4/30/2013 12:00:00 AM"
"938","135","True","4/30/2013 12:00:00 AM"
"939","135","True","4/30/2013 12:00:00 AM"
"940","135","True","4/30/2013 12:00:00 AM"
"941","135","True","4/30/2013 12:00:00 AM"
"942","1","True","4/30/2013 12:00:00 AM"
"943","1","True","4/30/2013 12:00:00 AM"
"944","1","True","4/30/2013 12:00:00 AM"
"945","1","True","4/30/2013 12:00:00 AM"
"946","1","True","4/30/2013 12:00:00 AM"
"947","1","True","4/30/2013 12:00:00 AM"
"948","1","True","4/30/2013 12:00:00 AM"
"949","1","True","4/30/2013 12:00:00 AM"
"950","1","True","4/30/2013 12:00:00 AM"
"951","1","True","4/30/2013 12:00:00 AM"
"952","150","True","4/30/2013 12:00:00 AM"
"953","87","True","4/30/2013 12:00:00 AM"
"954","99","True","4/30/2013 12:00:00 AM"
"955","99","True","4/30/2013 12:00:00 AM"
"956","99","True","4/30/2013 12:00:00 AM"
"957","99","True","4/30/2013 12:00:00 AM"
"958","87","True","4/30/2013 12:00:00 AM"
"959","87","True","4/30/2013 12:00:00 AM"
"960","87","True","4/30/2013 12:00:00 AM"
"961","99","True","4/30/2013 12:00:00 AM"
"962","99","True","4/30/2013 12:00:00 AM"
"963","99","True","4/30/2013 12:00:00 AM"
"964","99","True","4/30/2013 12:00:00 AM"
"965","99","True","4/30/2013 12:00:00 AM"
"966","87","True","4/30/2013 12:00:00 AM"
"967","87","True","4/30/2013 12:00:00 AM"
"968","87","True","4/30/2013 12:00:00 AM"
"969","87","True","4/30/2013 12:00:00 AM"
"970","87","True","4/30/2013 12:00:00 AM"
"971","87","True","4/30/2013 12:00:00 AM"
"972","87","True","4/30/2013 12:00:00 AM"
"973","113","True","4/30/2013 12:00:00 AM"
"974","113","True","4/30/2013 12:00:00 AM"
"975","113","True","4/30/2013 12:00:00 AM"
"976","113","True","4/30/2013 12:00:00 AM"
"977","102","True","4/30/2013 12:00:00 AM"
"978","87","True","4/30/2013 12:00:00 AM"
"979","87","True","4/30/2013 12:00:00 AM"
"980","80","True","4/30/2013 12:00:00 AM"
"981","80","True","4/30/2013 12:00:00 AM"
"982","80","True","4/30/2013 12:00:00 AM"
"983","80","True","4/30/2013 12:00:00 AM"
"984","1","True","4/30/2013 12:00:00 AM"
"985","1","True","4/30/2013 12:00:00 AM"
"986","1","True","4/30/2013 12:00:00 AM"
"987","1","True","4/30/2013 12:00:00 AM"
"988","1","True","4/30/2013 12:00:00 AM"
"989","1","True","4/30/2013 12:00:00 AM"
"990","1","True","4/30/2013 12:00:00 AM"
"991","1","True","4/30/2013 12:00:00 AM"
"992","1","True","4/30/2013 12:00:00 AM"
"993","1","True","4/30/2013 12:00:00 AM"
"994","1","True","4/30/2013 12:00:00 AM"
"995","1","True","4/30/2013 12:00:00 AM"
"996","1","True","4/30/2013 12:00:00 AM"
"997","102","True","4/30/2013 12:00:00 AM"
"998","102","True","4/30/2013 12:00:00 AM"
"999","102","True","4/30/2013 12:00:00 AM"
